x,y,yaw
298411.064,4137788.214,-2.233663
298410.941,4137788.056,-2.233794
298410.818,4137787.898,-2.233908
298410.695,4137787.741,-2.234005
298410.571,4137787.583,-2.234086
298410.448,4137787.426,-2.234150
298410.325,4137787.268,-2.234198
298410.202,4137787.111,-2.234229
298410.079,4137786.953,-2.234243
298409.956,4137786.795,-2.234241
298409.833,4137786.638,-2.234222
298409.709,4137786.480,-2.234186
298409.586,4137786.323,-2.234134
298409.463,4137786.165,-2.234065
298409.340,4137786.007,-2.233983
298409.217,4137785.850,-2.233908
298409.094,4137785.692,-2.233840
298408.971,4137785.535,-2.233780
298408.848,4137785.377,-2.233728
298408.724,4137785.219,-2.233684
298408.601,4137785.062,-2.233647
298408.478,4137784.904,-2.233618
298408.355,4137784.746,-2.233597
298408.232,4137784.589,-2.233584
298408.109,4137784.431,-2.233578
298407.986,4137784.274,-2.233580
298407.863,4137784.116,-2.233590
298407.740,4137783.958,-2.233608
298407.617,4137783.801,-2.233634
298407.494,4137783.643,-2.233664
298407.371,4137783.485,-2.233693
298407.248,4137783.328,-2.233719
298407.125,4137783.170,-2.233741
298407.002,4137783.012,-2.233762
298406.878,4137782.855,-2.233779
298406.755,4137782.697,-2.233793
298406.632,4137782.540,-2.233805
298406.509,4137782.382,-2.233814
298406.386,4137782.224,-2.233820
298406.263,4137782.067,-2.233824
298406.140,4137781.909,-2.233824
298406.017,4137781.751,-2.233822
298405.894,4137781.594,-2.233817
298405.771,4137781.436,-2.233809
298405.648,4137781.279,-2.233799
298405.524,4137781.121,-2.233790
298405.401,4137780.963,-2.233781
298405.278,4137780.806,-2.233773
298405.155,4137780.648,-2.233765
298405.032,4137780.490,-2.233758
298404.909,4137780.333,-2.233751
298404.786,4137780.175,-2.233745
298404.663,4137780.018,-2.233739
298404.540,4137779.860,-2.233734
298404.417,4137779.702,-2.233729
298404.294,4137779.545,-2.233725
298404.170,4137779.387,-2.233722
298404.047,4137779.229,-2.233718
298403.924,4137779.072,-2.233716
298403.801,4137778.914,-2.233714
298403.678,4137778.756,-2.233715
298403.555,4137778.599,-2.233717
298403.432,4137778.441,-2.233722
298403.309,4137778.284,-2.233729
298403.186,4137778.126,-2.233738
298403.063,4137777.968,-2.233749
298402.940,4137777.811,-2.233762
298402.817,4137777.653,-2.233778
298402.694,4137777.495,-2.233795
298402.570,4137777.338,-2.233815
298402.447,4137777.180,-2.233836
298402.324,4137777.023,-2.233860
298402.201,4137776.865,-2.233886
298402.078,4137776.707,-2.233914
298401.955,4137776.550,-2.233941
298401.832,4137776.392,-2.233964
298401.709,4137776.235,-2.233982
298401.586,4137776.077,-2.233995
298401.462,4137775.919,-2.234003
298401.339,4137775.762,-2.234006
298401.216,4137775.604,-2.234005
298401.093,4137775.447,-2.233999
298400.970,4137775.289,-2.233988
298400.847,4137775.131,-2.233972
298400.724,4137774.974,-2.233952
298400.601,4137774.816,-2.233927
298400.477,4137774.659,-2.233897
298400.354,4137774.501,-2.233862
298400.231,4137774.343,-2.233822
298400.108,4137774.186,-2.233784
298399.985,4137774.028,-2.233753
298399.862,4137773.870,-2.233729
298399.739,4137773.713,-2.233712
298399.616,4137773.555,-2.233703
298399.493,4137773.398,-2.233700
298399.370,4137773.240,-2.233705
298399.247,4137773.082,-2.233717
298399.124,4137772.925,-2.233736
298399.000,4137772.767,-2.233763
298398.877,4137772.609,-2.233796
298398.754,4137772.452,-2.233837
298398.631,4137772.294,-2.233885
298398.508,4137772.137,-2.233940
298398.385,4137771.979,-2.234003
298398.262,4137771.821,-2.234060
298398.139,4137771.664,-2.234103
298398.016,4137771.506,-2.234132
298397.892,4137771.349,-2.234147
298397.769,4137771.191,-2.234147
298397.646,4137771.033,-2.234134
298397.523,4137770.876,-2.234105
298397.400,4137770.718,-2.234063
298397.277,4137770.561,-2.234006
298397.154,4137770.403,-2.233935
298397.030,4137770.245,-2.233850
298396.907,4137770.088,-2.233750
298396.784,4137769.930,-2.233636
298396.661,4137769.773,-2.233508
298396.538,4137769.615,-2.233366
298396.415,4137769.457,-2.233243
298396.292,4137769.300,-2.233158
298396.169,4137769.142,-2.233110
298396.046,4137768.984,-2.233100
298395.923,4137768.826,-2.233128
298395.800,4137768.669,-2.233193
298395.677,4137768.511,-2.233271
298395.554,4137768.353,-2.233327
298395.431,4137768.196,-2.233360
298395.308,4137768.038,-2.233371
298395.185,4137767.880,-2.233358
298395.062,4137767.723,-2.233322
298394.939,4137767.565,-2.233264
298394.816,4137767.407,-2.233183
298394.693,4137767.250,-2.233081
298394.570,4137767.092,-2.233035
298394.447,4137766.934,-2.233089
298394.324,4137766.776,-2.233243
298394.201,4137766.619,-2.233497
298394.078,4137766.461,-2.233850
298393.955,4137766.304,-2.234303
298393.832,4137766.146,-2.234856
298393.708,4137765.989,-2.235456
298393.585,4137765.831,-2.236012
298393.462,4137765.674,-2.236522
298393.338,4137765.517,-2.236986
298393.214,4137765.359,-2.237404
298393.091,4137765.202,-2.237776
298392.967,4137765.045,-2.238102
298392.843,4137764.888,-2.238383
298392.719,4137764.731,-2.238617
298392.595,4137764.574,-2.238806
298392.472,4137764.417,-2.238949
298392.348,4137764.260,-2.239045
298392.224,4137764.103,-2.239096
298392.100,4137763.946,-2.239101
298391.976,4137763.789,-2.239060
298391.852,4137763.632,-2.238977
298391.728,4137763.475,-2.238860
298391.604,4137763.318,-2.238708
298391.480,4137763.161,-2.238521
298391.357,4137763.004,-2.238299
298391.233,4137762.847,-2.238042
298391.109,4137762.690,-2.237750
298390.985,4137762.533,-2.237423
298390.862,4137762.375,-2.237062
298390.738,4137762.218,-2.236665
298390.615,4137762.061,-2.236234
298390.491,4137761.904,-2.235772
298390.368,4137761.746,-2.235335
298390.245,4137761.589,-2.234935
298390.121,4137761.431,-2.234572
298389.998,4137761.274,-2.234248
298389.875,4137761.116,-2.233962
298389.752,4137760.958,-2.233713
298389.629,4137760.801,-2.233502
298389.506,4137760.643,-2.233329
298389.383,4137760.485,-2.233194
298389.260,4137760.328,-2.233096
298389.137,4137760.170,-2.233037
298389.014,4137760.012,-2.233015
298388.891,4137759.855,-2.233031
298388.768,4137759.697,-2.233085
298388.645,4137759.539,-2.233174
298388.522,4137759.381,-2.233279
298388.399,4137759.224,-2.233396
298388.276,4137759.066,-2.233524
298388.153,4137758.909,-2.233664
298388.030,4137758.751,-2.233815
298387.907,4137758.593,-2.233977
298387.783,4137758.436,-2.234151
298387.660,4137758.278,-2.234337
298387.537,4137758.121,-2.234534
298387.414,4137757.963,-2.234743
298387.291,4137757.806,-2.234963
298387.167,4137757.648,-2.235187
298387.044,4137757.491,-2.235386
298386.921,4137757.333,-2.235559
298386.797,4137757.176,-2.235704
298386.674,4137757.018,-2.235822
298386.550,4137756.861,-2.235913
298386.427,4137756.704,-2.235977
298386.304,4137756.546,-2.236013
298386.180,4137756.389,-2.236022
298386.057,4137756.232,-2.236005
298385.933,4137756.074,-2.235959
298385.810,4137755.917,-2.235887
298385.686,4137755.760,-2.235788
298385.563,4137755.602,-2.235661
298385.440,4137755.445,-2.235507
298385.316,4137755.287,-2.235341
298385.193,4137755.130,-2.235223
298385.070,4137754.972,-2.235158
298384.946,4137754.815,-2.235145
298384.823,4137754.658,-2.235187
298384.700,4137754.500,-2.235280
298384.576,4137754.343,-2.235376
298384.453,4137754.185,-2.235447
298384.330,4137754.028,-2.235493
298384.206,4137753.870,-2.235515
298384.083,4137753.713,-2.235511
298383.960,4137753.556,-2.235483
298383.836,4137753.398,-2.235430
298383.713,4137753.241,-2.235352
298383.590,4137753.083,-2.235249
298383.466,4137752.926,-2.235121
298383.343,4137752.768,-2.234968
298383.220,4137752.611,-2.234791
298383.097,4137752.453,-2.234589
298382.973,4137752.296,-2.234362
298382.850,4137752.138,-2.234119
298382.727,4137751.981,-2.234245
298382.604,4137751.823,-2.234949
298382.480,4137751.666,-2.236230
298382.357,4137751.509,-2.238058
298382.233,4137751.352,-2.239896
298382.109,4137751.195,-2.241542
298381.984,4137751.038,-2.242995
298381.860,4137750.882,-2.244255
298381.735,4137750.726,-2.245323
298381.610,4137750.569,-2.246198
298381.485,4137750.413,-2.246880
298381.360,4137750.257,-2.247370
298381.234,4137750.102,-2.247668
298381.109,4137749.946,-2.247773
298380.984,4137749.790,-2.247685
298380.859,4137749.634,-2.247405
298380.733,4137749.478,-2.246932
298380.608,4137749.322,-2.246314
298380.483,4137749.166,-2.247923
298380.358,4137749.010,-2.247192
298380.233,4137748.854,-2.244513
298380.108,4137748.697,-2.242065
298379.984,4137748.541,-2.239847
298379.860,4137748.384,-2.237860
298379.737,4137748.226,-2.236104
298379.613,4137748.069,-2.234579
298379.490,4137747.911,-2.233284
298379.367,4137747.754,-2.232220
298379.244,4137747.596,-2.231386
298379.122,4137747.438,-2.230783
298378.999,4137747.280,-2.230411
298378.877,4137747.122,-2.230269
298378.754,4137746.964,-2.230358
298378.632,4137746.806,-2.230678
298378.509,4137746.648,-2.231228
298378.386,4137746.490,-2.231871
298378.263,4137746.332,-2.232486
298378.140,4137746.174,-2.233073
298378.017,4137746.017,-2.233632
298377.894,4137745.859,-2.234164
298377.771,4137745.701,-2.234667
298377.648,4137745.544,-2.235142
298377.524,4137745.386,-2.235589
298377.401,4137745.229,-2.236009
298377.278,4137745.072,-2.236400
298377.154,4137744.914,-2.236764
298377.030,4137744.757,-2.237099
298376.907,4137744.600,-2.237407
298376.783,4137744.443,-2.237686
298376.659,4137744.286,-2.237939
298376.536,4137744.129,-2.238165
298376.412,4137743.972,-2.238366
298376.288,4137743.815,-2.238540
298376.164,4137743.658,-2.238688
298376.040,4137743.501,-2.238810
298375.916,4137743.344,-2.238906
298375.793,4137743.187,-2.238976
298375.669,4137743.030,-2.239020
298375.545,4137742.873,-2.239038
298375.421,4137742.716,-2.239029
298375.297,4137742.559,-2.238995
298375.173,4137742.402,-2.238934
298375.049,4137742.245,-2.238847
298374.925,4137742.088,-2.238734
298374.801,4137741.931,-2.238617
298374.677,4137741.774,-2.238514
298374.554,4137741.617,-2.238425
298374.430,4137741.459,-2.238350
298374.306,4137741.302,-2.238288
298374.182,4137741.145,-2.238241
298374.058,4137740.988,-2.238207
298373.935,4137740.831,-2.238188
298373.811,4137740.674,-2.238182
298373.687,4137740.517,-2.238190
298373.563,4137740.360,-2.238212
298373.440,4137740.203,-2.238248
298373.316,4137740.046,-2.238298
298373.192,4137739.889,-2.238362
298373.068,4137739.732,-2.238431
298372.944,4137739.575,-2.238494
298372.820,4137739.418,-2.238552
298372.697,4137739.261,-2.238605
298372.573,4137739.104,-2.238652
298372.449,4137738.947,-2.238695
298372.325,4137738.790,-2.238732
298372.201,4137738.632,-2.238763
298372.077,4137738.475,-2.238790
298371.953,4137738.318,-2.238811
298371.830,4137738.161,-2.238827
298371.706,4137738.004,-2.238838
298371.582,4137737.847,-2.238843
298371.458,4137737.690,-2.238843
298371.334,4137737.533,-2.238838
298371.210,4137737.376,-2.238829
298371.086,4137737.219,-2.238817
298370.962,4137737.062,-2.238802
298370.838,4137736.905,-2.238784
298370.715,4137736.748,-2.238763
298370.591,4137736.591,-2.238739
298370.467,4137736.434,-2.238712
298370.343,4137736.277,-2.238682
298370.219,4137736.120,-2.238650
298370.095,4137735.963,-2.238614
298369.971,4137735.806,-2.238575
298369.848,4137735.649,-2.238534
298369.724,4137735.492,-2.238489
298369.600,4137735.335,-2.238442
298369.476,4137735.178,-2.238395
298369.352,4137735.021,-2.238352
298369.229,4137734.864,-2.238313
298369.105,4137734.707,-2.238279
298368.981,4137734.550,-2.238249
298368.857,4137734.393,-2.238222
298368.733,4137734.236,-2.238200
298368.610,4137734.079,-2.238182
298368.486,4137733.922,-2.238169
298368.362,4137733.765,-2.238159
298368.238,4137733.607,-2.238154
298368.114,4137733.450,-2.238152
298367.991,4137733.293,-2.238155
298367.867,4137733.136,-2.238162
298367.743,4137732.979,-2.238173
298367.619,4137732.822,-2.238179
298367.496,4137732.665,-2.238171
298367.372,4137732.508,-2.238148
298367.248,4137732.351,-2.238112
298367.124,4137732.194,-2.238061
298367.000,4137732.037,-2.237997
298366.877,4137731.879,-2.237919
298366.753,4137731.722,-2.237826
298366.629,4137731.565,-2.237720
298366.506,4137731.408,-2.237599
298366.382,4137731.251,-2.237465
298366.258,4137731.094,-2.237316
298366.135,4137730.937,-2.237154
298366.011,4137730.779,-2.236977
298365.887,4137730.622,-2.236796
298365.764,4137730.465,-2.236623
298365.640,4137730.308,-2.236457
298365.517,4137730.150,-2.236301
298365.393,4137729.993,-2.236152
298365.270,4137729.836,-2.236012
298365.147,4137729.678,-2.235880
298365.023,4137729.521,-2.235756
298364.900,4137729.363,-2.235640
298364.776,4137729.206,-2.235533
298364.653,4137729.049,-2.235433
298364.530,4137728.891,-2.235342
298364.406,4137728.734,-2.235260
298364.283,4137728.576,-2.235185
298364.160,4137728.419,-2.235119
298364.036,4137728.261,-2.235069
298363.913,4137728.104,-2.235044
298363.790,4137727.946,-2.235045
298363.667,4137727.789,-2.235071
298363.543,4137727.631,-2.235124
298363.420,4137727.474,-2.235201
298363.297,4137727.317,-2.235305
298363.173,4137727.159,-2.235434
298363.050,4137727.002,-2.235589
298362.927,4137726.844,-2.235769
298362.803,4137726.687,-2.235975
298362.680,4137726.530,-2.236207
298362.556,4137726.372,-2.236464
298362.433,4137726.215,-2.236747
298362.309,4137726.058,-2.237027
298362.185,4137725.901,-2.237283
298362.062,4137725.743,-2.237514
298361.938,4137725.586,-2.237722
298361.814,4137725.429,-2.237905
298361.691,4137725.272,-2.238065
298361.567,4137725.115,-2.238200
298361.443,4137724.958,-2.238311
298361.319,4137724.801,-2.238398
298361.195,4137724.644,-2.238461
298361.072,4137724.487,-2.238500
298360.948,4137724.330,-2.238514
298360.824,4137724.173,-2.238505
298360.700,4137724.016,-2.238471
298360.576,4137723.859,-2.238413
298360.452,4137723.702,-2.238348
298360.329,4137723.544,-2.238286
298360.205,4137723.387,-2.238228
298360.081,4137723.230,-2.238172
298359.957,4137723.073,-2.238120
298359.834,4137722.916,-2.238072
298359.710,4137722.759,-2.238026
298359.586,4137722.602,-2.237984
298359.462,4137722.445,-2.237945
298359.339,4137722.288,-2.237909
298359.215,4137722.131,-2.237877
298359.091,4137721.973,-2.237847
298358.967,4137721.816,-2.237821
298358.844,4137721.659,-2.237799
298358.720,4137721.502,-2.237780
298358.596,4137721.345,-2.237767
298358.472,4137721.188,-2.237758
298358.349,4137721.031,-2.237753
298358.225,4137720.874,-2.237754
298358.101,4137720.716,-2.237759
298357.978,4137720.559,-2.237769
298357.854,4137720.402,-2.237783
298357.730,4137720.245,-2.237803
298357.606,4137720.088,-2.237827
298357.483,4137719.931,-2.237855
298357.359,4137719.774,-2.237889
298357.235,4137719.617,-2.237927
298357.111,4137719.459,-2.237970
298356.988,4137719.302,-2.238016
298356.864,4137719.145,-2.238053
298356.740,4137718.988,-2.238074
298356.616,4137718.831,-2.238078
298356.493,4137718.674,-2.238067
298356.369,4137718.517,-2.238040
298356.245,4137718.360,-2.237996
298356.121,4137718.203,-2.237937
298355.998,4137718.046,-2.237861
298355.874,4137717.888,-2.237770
298355.750,4137717.731,-2.237663
298355.627,4137717.574,-2.237539
298355.503,4137717.417,-2.237400
298355.379,4137717.260,-2.237245
298355.256,4137717.103,-2.237081
298355.132,4137716.945,-2.236929
298355.008,4137716.788,-2.236789
298354.885,4137716.631,-2.236662
298354.761,4137716.474,-2.236547
298354.638,4137716.316,-2.236444
298354.514,4137716.159,-2.236353
298354.391,4137716.002,-2.236275
298354.267,4137715.844,-2.236209
298354.144,4137715.687,-2.236155
298354.020,4137715.530,-2.236114
298353.897,4137715.372,-2.236085
298353.774,4137715.215,-2.236068
298353.650,4137715.058,-2.236064
298353.527,4137714.900,-2.236072
298353.403,4137714.743,-2.236088
298353.280,4137714.586,-2.236107
298353.156,4137714.428,-2.236126
298353.033,4137714.271,-2.236146
298352.909,4137714.114,-2.236168
298352.786,4137713.956,-2.236191
298352.662,4137713.799,-2.236214
298352.539,4137713.642,-2.236239
298352.415,4137713.484,-2.236265
298352.292,4137713.327,-2.236293
298352.169,4137713.170,-2.236321
298352.045,4137713.012,-2.236350
298351.922,4137712.855,-2.236381
298351.798,4137712.698,-2.236413
298351.675,4137712.540,-2.236444
298351.551,4137712.383,-2.236475
298351.427,4137712.226,-2.236505
298351.304,4137712.069,-2.236534
298351.180,4137711.911,-2.236563
298351.057,4137711.754,-2.236591
298350.933,4137711.597,-2.236618
298350.810,4137711.439,-2.236645
298350.686,4137711.282,-2.236671
298350.563,4137711.125,-2.236697
298350.439,4137710.968,-2.236722
298350.316,4137710.810,-2.236746
298350.192,4137710.653,-2.236769
298350.069,4137710.496,-2.236792
298349.945,4137710.339,-2.236814
298349.821,4137710.181,-2.236832
298349.698,4137710.024,-2.236845
298349.574,4137709.867,-2.236852
298349.451,4137709.710,-2.236855
298349.327,4137709.552,-2.236853
298349.204,4137709.395,-2.236845
298349.080,4137709.238,-2.236833
298348.956,4137709.081,-2.236815
298348.833,4137708.923,-2.236792
298348.709,4137708.766,-2.236765
298348.586,4137708.609,-2.236732
298348.462,4137708.452,-2.236694
298348.339,4137708.294,-2.236652
298348.215,4137708.137,-2.236609
298348.092,4137707.980,-2.236566
298347.968,4137707.823,-2.236523
298347.845,4137707.665,-2.236481
298347.721,4137707.508,-2.236438
298347.598,4137707.351,-2.236396
298347.474,4137707.193,-2.236354
298347.351,4137707.036,-2.236312
298347.227,4137706.879,-2.236270
298347.104,4137706.721,-2.236228
298346.980,4137706.564,-2.236186
298346.857,4137706.407,-2.236145
298346.733,4137706.249,-2.236104
298346.610,4137706.092,-2.236062
298346.486,4137705.935,-2.236022
298346.363,4137705.777,-2.235992
298346.239,4137705.620,-2.235973
298346.116,4137705.463,-2.235966
298345.993,4137705.305,-2.235969
298345.869,4137705.148,-2.235984
298345.746,4137704.991,-2.236010
298345.622,4137704.833,-2.236048
298345.499,4137704.676,-2.236097
298345.375,4137704.519,-2.236157
298345.252,4137704.361,-2.236228
298345.128,4137704.204,-2.236311
298345.005,4137704.047,-2.236405
298344.881,4137703.889,-2.236506
298344.758,4137703.732,-2.236599
298344.634,4137703.575,-2.236683
298344.511,4137703.417,-2.236758
298344.387,4137703.260,-2.236824
298344.264,4137703.103,-2.236881
298344.140,4137702.946,-2.236929
298344.016,4137702.789,-2.236968
298343.893,4137702.631,-2.236998
298343.769,4137702.474,-2.237019
298343.646,4137702.317,-2.237031
298343.522,4137702.160,-2.237034
298343.398,4137702.002,-2.237028
298343.275,4137701.845,-2.237013
298343.151,4137701.688,-2.236988
298343.028,4137701.531,-2.236957
298342.904,4137701.373,-2.236926
298342.780,4137701.216,-2.236896
298342.657,4137701.059,-2.236866
298342.533,4137700.902,-2.236836
298342.410,4137700.744,-2.236807
298342.286,4137700.587,-2.236778
298342.163,4137700.430,-2.236750
298342.039,4137700.273,-2.236722
298341.916,4137700.115,-2.236695
298341.792,4137699.958,-2.236668
298341.668,4137699.801,-2.236641
298341.545,4137699.644,-2.236615
298341.421,4137699.486,-2.236589
298341.298,4137699.329,-2.236562
298341.174,4137699.172,-2.236532
298341.051,4137699.015,-2.236501
298340.927,4137698.857,-2.236468
298340.804,4137698.700,-2.236433
298340.680,4137698.543,-2.236397
298340.557,4137698.385,-2.236359
298340.433,4137698.228,-2.236319
298340.310,4137698.071,-2.236277
298340.186,4137697.913,-2.236234
298340.063,4137697.756,-2.236189
298339.939,4137697.599,-2.236142
298339.816,4137697.441,-2.236094
298339.692,4137697.284,-2.236043
298339.569,4137697.127,-2.235999
298339.446,4137696.969,-2.235980
298339.322,4137696.812,-2.235986
298339.199,4137696.655,-2.236016
298339.075,4137696.497,-2.236072
298338.952,4137696.340,-2.236153
298338.828,4137696.183,-2.236259
298338.705,4137696.025,-2.236390
298338.581,4137695.868,-2.236546
298338.458,4137695.711,-2.236728
298338.334,4137695.554,-2.236934
298338.211,4137695.396,-2.237166
298338.087,4137695.239,-2.237422
298337.963,4137695.082,-2.237687
298337.840,4137694.925,-2.237931
298337.716,4137694.768,-2.238157
298337.592,4137694.611,-2.238362
298337.468,4137694.454,-2.238548
298337.344,4137694.297,-2.238714
298337.221,4137694.140,-2.238860
298337.097,4137693.983,-2.238986
298336.973,4137693.826,-2.239093
298336.849,4137693.669,-2.239180
298336.725,4137693.512,-2.239247
298336.601,4137693.355,-2.239295
298336.477,4137693.198,-2.239322
298336.353,4137693.041,-2.239330
298336.229,4137692.884,-2.239319
298336.105,4137692.727,-2.239296
298335.981,4137692.570,-2.239277
298335.857,4137692.413,-2.239261
298335.733,4137692.256,-2.239247
298335.609,4137692.099,-2.239236
298335.485,4137691.942,-2.239229
298335.361,4137691.785,-2.239224
298335.237,4137691.628,-2.239222
298335.113,4137691.471,-2.239223
298334.989,4137691.314,-2.239227
298334.866,4137691.157,-2.239233
298334.742,4137691.001,-2.239243
298334.618,4137690.844,-2.239256
298334.494,4137690.687,-2.239273
298334.370,4137690.530,-2.239298
298334.246,4137690.373,-2.239331
298334.122,4137690.216,-2.239371
298333.998,4137690.059,-2.239419
298333.874,4137689.902,-2.239474
298333.750,4137689.745,-2.239536
298333.626,4137689.588,-2.239606
298333.502,4137689.431,-2.239684
298333.378,4137689.274,-2.239768
298333.254,4137689.117,-2.239861
298333.130,4137688.961,-2.239960
298333.006,4137688.804,-2.240068
298332.882,4137688.647,-2.240182
298332.757,4137688.490,-2.240304
298332.633,4137688.333,-2.240401
298332.509,4137688.176,-2.240444
298332.385,4137688.020,-2.240433
298332.261,4137687.863,-2.240369
298332.137,4137687.706,-2.240252
298332.013,4137687.549,-2.240081
298331.889,4137687.392,-2.239856
298331.765,4137687.235,-2.239578
298331.641,4137687.078,-2.239247
298331.517,4137686.922,-2.238862
298331.393,4137686.764,-2.238424
298331.269,4137686.607,-2.237932
298331.145,4137686.450,-2.237405
298331.022,4137686.293,-2.236913
298330.898,4137686.136,-2.236464
298330.775,4137685.978,-2.236059
298330.651,4137685.821,-2.235697
298330.528,4137685.664,-2.235378
298330.405,4137685.506,-2.235102
298330.281,4137685.349,-2.234870
298330.158,4137685.191,-2.234681
298330.035,4137685.034,-2.234536
298329.912,4137684.876,-2.234433
298329.789,4137684.719,-2.234374
298329.665,4137684.561,-2.234359
298329.542,4137684.404,-2.234386
298329.419,4137684.246,-2.234457
298329.296,4137684.088,-2.234566
298329.173,4137683.931,-2.234695
298329.049,4137683.773,-2.234842
298328.926,4137683.616,-2.235007
298328.803,4137683.459,-2.235190
298328.679,4137683.301,-2.235391
298328.556,4137683.144,-2.235610
298328.433,4137682.986,-2.235848
298328.309,4137682.829,-2.236104
298328.186,4137682.672,-2.236378
298328.062,4137682.514,-2.236670
298327.939,4137682.357,-2.236980
298327.815,4137682.200,-2.237297
298327.691,4137682.043,-2.237589
298327.568,4137681.886,-2.237856
298327.444,4137681.728,-2.238099
298327.320,4137681.571,-2.238316
298327.196,4137681.414,-2.238508
298327.073,4137681.257,-2.238675
298326.949,4137681.100,-2.238817
298326.825,4137680.943,-2.238934
298326.701,4137680.786,-2.239026
298326.577,4137680.629,-2.239093
298326.453,4137680.472,-2.239134
298326.329,4137680.315,-2.239151
298326.205,4137680.158,-2.239142
298326.081,4137680.001,-2.239109
298325.957,4137679.844,-2.239058
298325.833,4137679.688,-2.239010
298325.709,4137679.531,-2.238964
298325.586,4137679.374,-2.238921
298325.462,4137679.217,-2.238880
298325.338,4137679.060,-2.238841
298325.214,4137678.903,-2.238805
298325.090,4137678.746,-2.238772
298324.966,4137678.589,-2.238741
298324.842,4137678.432,-2.238713
298324.718,4137678.275,-2.238687
298324.595,4137678.117,-2.238664
298324.471,4137677.960,-2.238643
298324.347,4137677.803,-2.238624
298324.223,4137677.646,-2.238608
298324.099,4137677.489,-2.238592
298323.975,4137677.332,-2.238578
298323.851,4137677.175,-2.238566
298323.728,4137677.018,-2.238555
298323.604,4137676.861,-2.238545
298323.480,4137676.704,-2.238536
298323.356,4137676.547,-2.238529
298323.232,4137676.390,-2.238524
298323.108,4137676.233,-2.238519
298322.985,4137676.076,-2.238516
298322.861,4137675.919,-2.238515
298322.737,4137675.762,-2.238514
298322.613,4137675.605,-2.238516
298322.489,4137675.448,-2.238518
298322.365,4137675.291,-2.238515
298322.242,4137675.134,-2.238504
298322.118,4137674.977,-2.238487
298321.994,4137674.820,-2.238462
298321.870,4137674.663,-2.238431
298321.746,4137674.506,-2.238391
298321.622,4137674.349,-2.238345
298321.499,4137674.191,-2.238292
298321.375,4137674.034,-2.238231
298321.251,4137673.877,-2.238163
298321.127,4137673.720,-2.238088
298321.004,4137673.563,-2.238006
298320.880,4137673.406,-2.237917
298320.756,4137673.249,-2.237827
298320.632,4137673.092,-2.237740
298320.509,4137672.935,-2.237656
298320.385,4137672.778,-2.237574
298320.261,4137672.620,-2.237494
298320.138,4137672.463,-2.237418
298320.014,4137672.306,-2.237343
298319.890,4137672.149,-2.237272
298319.767,4137671.992,-2.237203
298319.643,4137671.834,-2.237136
298319.519,4137671.677,-2.237073
298319.396,4137671.520,-2.237011
298319.272,4137671.363,-2.236953
298319.149,4137671.205,-2.236897
298319.025,4137671.048,-2.236844
298318.902,4137670.891,-2.236800
298318.778,4137670.734,-2.236770
298318.654,4137670.576,-2.236753
298318.531,4137670.419,-2.236748
298318.407,4137670.262,-2.236757
298318.284,4137670.105,-2.236779
298318.160,4137669.947,-2.236813
298318.037,4137669.790,-2.236861
298317.913,4137669.633,-2.236921
298317.789,4137669.476,-2.236994
298317.666,4137669.319,-2.237081
298317.542,4137669.161,-2.237180
298317.419,4137669.004,-2.237291
298317.295,4137668.847,-2.237391
298317.171,4137668.690,-2.237475
298317.048,4137668.533,-2.237543
298316.924,4137668.375,-2.237595
298316.800,4137668.218,-2.237630
298316.677,4137668.061,-2.237649
298316.553,4137667.904,-2.237651
298316.429,4137667.747,-2.237637
298316.305,4137667.590,-2.237607
298316.182,4137667.433,-2.237560
298316.058,4137667.275,-2.237498
298315.934,4137667.118,-2.237418
298315.811,4137666.961,-2.237323
298315.687,4137666.804,-2.237211
298315.564,4137666.647,-2.237087
298315.440,4137666.489,-2.236993
298315.316,4137666.332,-2.236941
298315.193,4137666.175,-2.236931
298315.069,4137666.018,-2.236962
298314.946,4137665.860,-2.237035
298314.822,4137665.703,-2.237150
298314.698,4137665.546,-2.237306
298314.575,4137665.389,-2.237503
298314.451,4137665.232,-2.237742
298314.327,4137665.075,-2.238023
298314.203,4137664.918,-2.238345
298314.080,4137664.760,-2.238709
298313.956,4137664.603,-2.239091
298313.832,4137664.447,-2.239442
298313.708,4137664.290,-2.239761
298313.584,4137664.133,-2.240048
298313.460,4137663.976,-2.240302
298313.335,4137663.819,-2.240524
298313.211,4137663.662,-2.240713
298313.087,4137663.506,-2.240871
298312.963,4137663.349,-2.240995
298312.839,4137663.192,-2.241088
298312.714,4137663.035,-2.241148
298312.590,4137662.879,-2.241176
298312.466,4137662.722,-2.241171
298312.342,4137662.565,-2.241134
298312.217,4137662.409,-2.241064
298312.093,4137662.252,-2.240967
298311.969,4137662.095,-2.240848
298311.845,4137661.938,-2.240708
298311.721,4137661.782,-2.240548
298311.597,4137661.625,-2.240366
298311.472,4137661.468,-2.240163
298311.348,4137661.311,-2.239940
298311.224,4137661.154,-2.239695
298311.100,4137660.997,-2.239430
298310.976,4137660.840,-2.239144
298310.852,4137660.683,-2.238836
298310.729,4137660.526,-2.238508
298310.605,4137660.369,-2.238185
298310.481,4137660.212,-2.237885
298310.357,4137660.055,-2.237611
298310.234,4137659.898,-2.237360
298310.110,4137659.741,-2.237134
298309.986,4137659.583,-2.236932
298309.863,4137659.426,-2.236754
298309.739,4137659.269,-2.236601
298309.616,4137659.112,-2.236472
298309.492,4137658.954,-2.236368
